t,equity
103,1.1294073469841497
104,1.1388192395417593
105,1.132053538204532
106,1.141487482741456
107,1.1347059294270603
108,1.1441619776108871
109,1.1373645351782835
110,1.1468427387976583
111,1.1400293700187862
112,1.1495297809836946
113,1.1427004485432684
114,1.1522231188853203
115,1.145377785380625
116,1.1549227672533404
117,1.1480613951940273
118,1.157628740873121
119,1.1507512926810008
120,1.1603410545646695
121,1.1534474925735085
122,1.163059723182717
123,1.1561500096380295
124,1.1657847616167991
125,1.1588588586756408
126,1.168516184791337
127,1.161574054522098
128,1.17125400766572
129,1.1642956120479173
130,1.1739982452343871
131,1.1670235461584557
132,1.1767489125269093
133,1.169757871793994
134,1.1795060246080713
135,1.1724986039298173
136,1.1822695965779548
137,1.175245757576298
138,1.185039643572021
139,1.1779993477789776
140,1.1878161807611927
141,1.1807593896186492
142,1.1905992233519385
143,1.18352589821144
144,1.193388786586356
145,1.1862988887088945
146,1.1961848857422541
147,1.1890783762980566
148,1.198987536133238
149,1.1918643762015533
150,1.2017967531087923
151,1.1946569036776786
152,1.2046125520543653
153,1.197455974020476
154,1.2074349483914535
155,1.2002616025598234
156,1.2102639575776857
157,1.203073804661516
158,1.2130995951069075
159,1.2058925957273507
160,1.2159418765092669
161,1.2087179911952115
162,1.2187908173512987
163,1.2115500065391525
164,1.22164643323601
165,1.2143886572694838
166,1.2245087398029655
167,1.2172339589328556
168,1.2273777527283731
169,1.220085927112344
170,1.2302534877251705
171,1.2229445774275363
172,1.23313596054311
173,1.225809925534616
174,1.2360251869688461
175,1.2286819871264492
176,1.2389211828260205
177,1.2315607779326696
178,1.2418239639753499
179,1.234446313719766
180,1.244733546314713
181,1.237338610291168
182,1.2476499457792363
183,1.2402376834873323
184,1.2505731783413827
185,1.2431435491858291
186,1.2535032600110383
187,1.2460562233014303
188,1.2564402068356002
189,1.2489757217861956
190,1.2593840349000642
191,1.2519020606295606
192,1.2623347603271133
193,1.2548352558584233
194,1.2652923992772058
195,1.2577753235372333
196,1.268256967948664
197,1.2607222797680788
198,1.271228482577762
199,1.263676140690775
200,1.2742069594388163
201,1.2666369224829528
202,1.2771924148442737
203,1.269604641360147
204,1.2801848651448005
205,1.2725793135758847
206,1.2831843267293725
207,1.2755609554217755
208,1.2861908160253652
209,1.2785495832276002
210,1.289204349498643
211,1.2815452133613996
212,1.2922249436536497
213,1.2845478622295652
214,1.2952526150334989
215,1.2875575462769282
216,1.2982873802200643
217,1.2905742819868498
218,1.3013292558340712
219,1.2935980858813119
220,1.304378258535187
221,1.296628974521007
222,1.3074344050221125
223,1.2996669645054293
224,1.3104977120326733
225,1.3027120724729655
226,1.3135681963439116
227,1.3057643151009857
228,1.316645874772178
229,1.3088237091059347
230,1.3197307641732239
231,1.3118902712434244
232,1.3228228814422933
233,1.3149640183083247
234,1.325922243514216
235,1.3180449671348555
236,1.3290288673634996
237,1.3211331345966795
238,1.3321427700044226
239,1.3242285376069938
240,1.3352639684911285
241,1.3273311931186234
242,1.338392479917718
243,1.3304411181241134
244,1.3415283214183433
245,1.3335583296558222
246,1.3446715101673017
247,1.336682844786015
248,1.3478220633791296
249,1.3398146806269573
250,1.3509799983086972
251,1.3429538543310082
252,1.3541453322513024
253,1.3461003830907146
254,1.357318082542766
255,1.3492542841389055
256,1.3604982665595264
257,1.3524155747487865
258,1.363685901718735
259,1.3555842722340339
260,1.3668810054783513
261,1.3587603939488897
262,1.3700835953372386
263,1.361943957288257
264,1.3732936888352598
265,1.3651349796877947
266,1.3765113035533738
267,1.3683334786240136
268,1.3797364571137314
269,1.3715394716143716
270,1.3829691671797717
271,1.3747529762173698
272,1.3862094514563197
273,1.3779740100326492
274,1.389457327689682
275,1.3812025907010859
276,1.3927128136677451
277,1.3844387359048889
278,1.395975927220072
279,1.3876824633676959
280,1.3992466862180002
281,1.3909337908546717
282,1.40252510857474
283,1.3941927361726043
284,1.405811212245472
285,1.397459317170003
286,1.4091050152274454
287,1.4007335517371955
288,1.412406535560077
289,1.404015457806427
290,1.4157157913250495
291,1.4073050533519575
292,1.4190328006464115
293,1.4106023563901606
294,1.4223575816906753
295,1.413907384979622
296,1.4256901526669175
297,1.4172201572212384
298,1.4290305318268783
299,1.420540691258317
300,1.432378737465062
301,1.4238690052766747
302,1.4357347879188365
303,1.4272051175047373
304,1.4390987015685337
305,1.4305490462136399
306,1.4424704968375508
307,1.4339008097173265
308,1.4458501921924507
309,1.4372604263726503
310,1.449237806143063
311,1.440627914579475
312,1.4526333572425865
313,1.4440032927807744
314,1.456036864087689
315,1.4473865794627347
316,1.4594483453186111
317,1.4507777931548547
318,1.4628678196192664
319,1.4541769524300474
320,1.4662953057173453
321,1.4575840759047425
322,1.469730822384417
323,1.4609991822389874
324,1.4731743884360318
325,1.4644222901365498
326,1.476626022731825
327,1.4678534183450207
328,1.4800857441756203
329,1.4712925856559158
330,1.4835535717155324
331,1.4747398109047798
332,1.487029524344071
333,1.4781951129712885
334,1.4905136210982457
335,1.481658510779353
336,1.4940058810596695
337,1.4851300232972224
338,1.497506323354663
339,1.4886096695375886
340,1.50101496715436
341,1.49209746855769
342,1.504531831674812
343,1.495593439459416
344,1.5080569361770935
345,1.4990976013894113
346,1.5115902999674076
347,1.5026099735391814
348,1.5151319423971916
349,1.5061305751451972
350,1.5186818828632231
351,1.5096594254890001
352,1.522240140807726
353,1.5131965438973085
354,1.5258067357184775
355,1.5167419497421228
356,1.529381687128914
357,1.5202956624408321
358,1.5329650146182392
359,1.5238577014563202
360,1.53655673781153
361,1.5274280862970717
362,1.5401568763798452
363,1.5310068365172802
364,1.5437654500403324
365,1.5345939717169543
366,1.5473824785563366
367,1.538189511542025
368,1.5510079817375078
369,1.541793475684454
370,1.5546419794399102
371,1.5454058838823408
372,1.5582844915661302
373,1.5490267559200308
374,1.5619355380653859
375,1.5526561116282245
376,1.5655951389336364
377,1.5562939708840853
378,1.5692633142136911
379,1.5599403536113488
380,1.5729400839953194
381,1.5635952797804311
382,1.5766254684153609
383,1.5672587694085398
384,1.5803194876578357
385,1.5709308425597819
386,1.5840221619540547
387,1.5746115193452745
388,1.587733511582731
389,1.5783008199232553
390,1.5914535568700898
391,1.581998764499192
392,1.5951823181899814
393,1.585705373325894
394,1.598919815963991
395,1.5894206667036224
396,1.602666070661552
397,1.593144664980202
398,1.606421102800057
399,1.596877388551132
400,1.6101849329449711
401,1.600618857859699
402,1.6139575817099439
403,1.6043690933970867
404,1.6177390697569225
405,1.6081281157024903
406,1.6215294177962647
407,1.6118959453632278
408,1.625328646586853
409,1.6156726030148536
410,1.6291367769362073
411,1.6194581093412703
412,1.6329538297005992
413,1.6232524850748433
414,1.636779825785167
415,1.6270557509965136
416,1.6406147861440288
417,1.6308679279359115
418,1.6444587317803987
419,1.6346890367714713
420,1.6483116837467007
421,1.6385190984305449
422,1.6521736631446844
423,1.6423581338895168
424,1.6560446911255406
425,1.6462061641739196
426,1.6599247888900177
427,1.6500632103585477
428,1.6638139776885366
429,1.6539292935675742
430,1.6677122788213081
431,1.6578044349746657
432,1.671619713638449
433,1.6616886558030983
434,1.6755363035400994
435,1.6655819773258747
436,1.67946206997654
437,1.669484420865839
438,1.6833970344483085
439,1.6733960077957957
440,1.6873412185063188
441,1.6773167595386247
442,1.6912946437519785
443,1.6812466975674
444,1.6952573318373065
445,1.6851858434055065
446,1.6992293044650528
447,1.6891342186267586
448,1.7032105833888165
449,1.6930918448555174
450,1.7072011904131648
451,1.69705874376681
452,1.7112011473937534
453,1.7010349370864484
454,1.7152104762374458
455,1.705020446591147
456,1.719229198902432
457,1.7090152941086432
458,1.7232573373983509
459,1.7130195015178171
460,1.7272949137864093
461,1.7170330907488103
462,1.7313419501795033
463,1.7210560837831466
464,1.7353984687423394
465,1.7250885026538523
466,1.7394644916915556
467,1.7291303694455769
468,1.7435400412958433
469,1.7331817062947141
470,1.7476251398760696
471,1.7372425353895233
472,1.751719809805399
473,1.74131287897025
474,1.7558240735094157
475,1.745392759329249
476,1.7599379534662474
477,1.7494821988111056
478,1.7640614722066874
479,1.7535812198127583
480,1.768194652314319
481,1.7576898447836218
482,1.7723375164256383
483,1.761808096225709
484,1.7764900872301785
485,1.7659359966937553
486,1.7806523874706344
487,1.7700735687953415
488,1.7848244399429862
489,1.7742208351910176
490,1.7890062674966254
491,1.778377818594427
492,1.7931978930344792
493,1.7825445417724313
494,1.797399339513136
495,1.7867210275452343
496,1.801610629942972
497,1.7909072987865078
498,1.8058317873882754
499,1.795103378423516
500,1.8100628349673746
501,1.799309289437241
502,1.8143037958527637
503,1.8035250548625106
504,1.81855469327123
505,1.8077506977881215
506,1.8228155505039807
507,1.811986241356968
508,1.827086390886771
509,1.8162317087661681
510,1.8313672378100312
511,1.82048712326719
512,1.8356581147189952
513,1.82475250816598
514,1.8399590451138292
515,1.82902788682309
516,1.8442700525497597
517,1.8333132826538059
518,1.8485911606372032
519,1.8376087191282748
520,1.8529223930418948
521,1.8419142197716343
522,1.8572637734850186
523,1.8462298081641415
524,1.861615325743337
525,1.8505555079413014
526,1.865977073649321
527,1.854891342793997
528,1.8703490410912813
529,1.8592373364686188
530,1.8747312520134984
531,1.8635935127671952
532,1.8791237304163542
533,1.8679598955475218
534,1.883526500356463
535,1.8723365087232935
536,1.8879395859468038
537,1.8767233762642344
538,1.892363011356852
539,1.8811205221962295
540,1.8967968008127116
541,1.8855279706014563
542,1.9012409785972486
543,1.8899457456185165
544,1.9056955690502233
545,1.8943738714425684
546,1.9101605965684239
547,1.8988123723254595
548,1.9146360856057998
549,1.903261272575859
550,1.9191220606735964
551,1.9077205965593913
552,1.9236185463404882
553,1.9121903686987687
554,1.9281255672327138
555,1.9166706134739262
556,1.9326431480342114
557,1.921161355422155
558,1.9371713134867528
559,1.9256626191382367
560,1.9417100883900802
561,1.9301744292745786
562,1.9462594976020406
563,1.9346968105413478
564,1.9508195660387235
565,1.939229787706608
566,1.9553903186745962
567,1.9437733855964534
568,1.9599717805426407
569,1.948327629095146
570,1.9645639767344916
571,1.9528925431452508
572,1.9691669324005725
573,1.9574681527477742
574,1.9737806727502345
575,1.9620544829622983
576,1.9784052230518938
577,1.9666515589071207
578,1.9830406086331707
579,1.9712594057593904
580,1.9876868548810271
581,1.9758780487552463
582,1.992343987241907
583,1.9805075131899554
584,1.997012031221875
585,1.9851478244180512
586,2.001691012386756
587,1.9897990078534729
588,2.006380956362276
589,1.9944610889697039
590,2.011081888834201
591,1.999134093299912
592,2.0157938355484784
593,2.003818046437089
594,2.020516822311379
595,2.0085129740341907
596,2.0252508749896374
597,2.0132189018042776
598,2.0299960195105933
599,2.017935855520656
600,2.0347522818623336
601,2.0226638610170187
602,2.039519688093836
603,2.027402944187586
604,2.0442982643151097
605,2.0321531309872487
606,2.049088036697341
607,2.03691444743171
608,2.053889031473033
609,2.041686919597627
610,2.0587012749361526
611,2.046470573622754
612,2.0635247934422725
613,2.051265435706086
614,2.068359613408717
615,2.056071532108003
616,2.0732057613147057
617,2.060888889150412
618,2.0780632637014986
619,2.0657175332168913
620,2.082932147172542
621,2.070557490752837
622,2.0878124383936134
623,2.075408788265606
624,2.092704164092968
625,2.0802714523246615
626,2.0976073510614857
627,2.085145509561719
628,2.102522026152816
629,2.090030986670891
630,2.107448216283527
631,2.094927910408835
632,2.1123859484332526
633,2.0998363075949
634,2.1173352496448388
635,2.1047562051112703
636,2.1222961470244934
637,2.1096876299031164
638,2.1272686677419332
639,2.1146306089787403
640,2.1322528390305338
641,2.119585169409725
642,2.1372486881874786
643,2.124551338331082
644,2.1422562425739073
645,2.1295291429413985
646,2.147275529615067
647,2.1345186105029894
648,2.1523065768004623
649,2.139519768342044
650,2.1573494116840046
651,2.1445326438487773
652,2.1624040618841645
653,2.1495572644775782
654,2.1674705550841216
655,2.1545936577471623
656,2.172548919031918
657,2.1596418512407203
658,2.177639181540609
659,2.1647018726060705
660,2.1827413704884147
661,2.16977374955581
662,2.187855513818875
663,2.174857509867466
664,2.1929816395410002
665,2.179953181383648
666,2.1981197757294257
667,2.1850607920122007
668,2.203269950524566
669,2.190180369726357
670,2.2084321921327676
671,2.19531194256489
672,2.213606528826465
673,2.200455538632268
674,2.2187929889443336
675,2.2056111860988077
676,2.223991600891448
677,2.210778913200829
678,2.229202393139434
679,2.2159587482408085
680,2.234425394226626
681,2.221150719587535
682,2.2396606327582242
683,2.226354855676266
684,2.244908137406451
685,2.2315711850088826
686,2.250167936910706
687,2.236799736154045
688,2.2554400600777273
689,2.242040537747349
690,2.2607245357817445
691,2.2472936184914856
692,2.2660213929646407
693,2.252559007156393
694,2.271330660636109
695,2.2578367325794186
696,2.2766523678738118
697,2.263126823665476
698,2.281986543823541
699,2.2684293093872014
700,2.287333217699376
701,2.2737442187851147
702,2.2926924187838456
703,2.279071580967777
704,2.2980641764280856
705,2.2844114251119505
706,2.3034485200520027
707,2.2897637804627586
708,2.3088454791444337
709,2.295128676333845
710,2.314255083263307
711,2.300506142107536
712,2.3196773620358058
713,2.3058962072349996
714,2.325112345158529
715,2.311298901236408
716,2.3305600623976552
717,2.3167142537010994
718,2.3360205435891035
719,2.3221422942877386
720,2.341493818638699
721,2.3275830527244805
722,2.3469799175223356
723,2.3330365588091335
724,2.3524788702861414
725,2.338502842409322
726,2.3579907070466413
727,2.343981933462649
728,2.3635154579909234
729,2.3494738619768616
730,2.3690531533768038
731,2.354978658030015
732,2.374603823532992
733,2.360496351770637
734,2.380167498859258
735,2.3660269734178923
736,2.3857442098265977
737,2.37157055326175
738,2.3913339869774006
739,2.3771271216631473
740,2.3969368609256168
741,2.3826967090541578
742,2.402552862356924
743,2.3882793459381566
744,2.408182022028897
745,2.393875062889988
746,2.413824370771175
747,2.3994838905561324
748,2.41947993948563
749,2.4051058596548756
750,2.4251487591465386
751,2.4107410009764756
752,2.430830860800748
753,2.4163893453833314
754,2.4365262755678487
755,2.422050923810153
