t,position,trade,turnover,transaction_cost
96,-0.8890794744892049,0.012425373942771656,0.012425373942771656,2.485074788554331e-06
97,-0.8302293064276159,0.05885016806158894,0.05885016806158894,1.1770033612317788e-05
98,-0.9464295205381543,-0.11620021411053838,0.11620021411053838,2.3240042822107677e-05
99,-1.0,-0.05357047946184568,0.05357047946184568,1.0714095892369137e-05
100,-0.9170977185244679,0.08290228147553214,0.08290228147553214,1.658045629510643e-05
101,-0.6187583120653718,0.29833940645909607,0.29833940645909607,5.9667881291819215e-05
102,-0.36968332196415027,0.24907499010122153,0.24907499010122153,4.981499802024431e-05
103,-0.45075832243715286,-0.08107500047300259,0.08107500047300259,1.621500009460052e-05
104,-0.06699777673699792,0.38376054570015494,0.38376054570015494,7.6752109140031e-05
105,-0.042667510562848864,0.024330266174149053,0.024330266174149053,4.8660532348298105e-06
106,-0.2455362909870162,-0.20286878042416734,0.20286878042416734,4.057375608483347e-05
107,-0.5400328113834697,-0.29449652039645347,0.29449652039645347,5.88993040792907e-05
108,-0.7070022020139607,-0.166969390630491,0.166969390630491,3.33938781260982e-05
109,-0.6932050132224022,0.013797188791558446,0.013797188791558446,2.7594377583116892e-06
110,-0.8576597453498191,-0.1644547321274169,0.1644547321274169,3.2890946425483385e-05
111,-0.90299350162968,-0.045333756279860804,0.045333756279860804,9.066751255972161e-06
112,-0.6231772595053547,0.2798162421243252,0.2798162421243252,5.596324842486504e-05
113,-0.44109684136742444,0.1820804181379303,0.1820804181379303,3.641608362758606e-05
114,-0.6309894547738555,-0.18989261340643104,0.18989261340643104,3.7978522681286214e-05
115,-0.7130618184692803,-0.08207236369542481,0.08207236369542481,1.641447273908496e-05
116,-0.7350299330854781,-0.021968114616197854,0.021968114616197854,4.3936229232395706e-06
117,-0.9173962195569474,-0.18236628647146924,0.18236628647146924,3.647325729429385e-05
118,-0.8374600532214769,0.07993616633547052,0.07993616633547052,1.5987233267094105e-05
119,-0.6009577151000653,0.23650233812141153,0.23650233812141153,4.7300467624282305e-05
120,-0.6716836020878914,-0.070725886987826,0.070725886987826,1.4145177397565202e-05
121,-0.5360387430296626,0.13564485905822876,0.13564485905822876,2.7128971811645755e-05
122,-0.6397599422530609,-0.10372119922339829,0.10372119922339829,2.074423984467966e-05
123,-0.4423430179951134,0.1974169242579475,0.1974169242579475,3.94833848515895e-05
124,-0.6510260236687102,-0.20868300567359682,0.20868300567359682,4.173660113471937e-05
125,-0.6661718872884633,-0.01514586361975312,0.01514586361975312,3.0291727239506242e-06
126,-0.5023032318199253,0.16386865546853802,0.16386865546853802,3.2773731093707606e-05
127,-0.5663607892177418,-0.06405755739781649,0.06405755739781649,1.2811511479563298e-05
128,-0.3986708057960494,0.1676899834216924,0.1676899834216924,3.353799668433848e-05
129,-0.26330448326948686,0.13536632252656255,0.13536632252656255,2.7073264505312513e-05
130,-0.3616061755220211,-0.09830169225253427,0.09830169225253427,1.9660338450506856e-05
131,-0.24051476021244872,0.1210914153095724,0.1210914153095724,2.421828306191448e-05
132,-0.0808794875246619,0.15963527268778682,0.15963527268778682,3.1927054537557367e-05
133,0.22014987462363395,0.30102936214829584,0.30102936214829584,6.020587242965917e-05
134,0.039157341124630846,-0.1809925334990031,0.1809925334990031,3.619850669980062e-05
135,0.16807205258585467,0.12891471146122382,0.12891471146122382,2.5782942292244766e-05
136,0.19341669587374968,0.025344643287895013,0.025344643287895013,5.068928657579003e-06
137,0.2696761130157124,0.07625941714196274,0.07625941714196274,1.525188342839255e-05
138,0.42217909299466094,0.15250297997894852,0.15250297997894852,3.0500595995789704e-05
139,0.47288015956892676,0.05070106657426582,0.05070106657426582,1.0140213314853163e-05
140,0.6327543014051015,0.1598741418361747,0.1598741418361747,3.197482836723494e-05
141,0.6117631260392109,-0.02099117536589057,0.02099117536589057,4.198235073178114e-06
142,0.6798151237055773,0.06805199766636638,0.06805199766636638,1.3610399533273277e-05
143,0.5590145030910996,-0.12080062061447772,0.12080062061447772,2.4160124122895544e-05
144,0.9436701534356988,0.38465565034459925,0.38465565034459925,7.693113006891985e-05
145,1.0,0.05632984656430118,0.05632984656430118,1.1265969312860236e-05
146,1.0,0.0,0.0,0.0
147,1.0,0.0,0.0,0.0
148,0.83104977947096,-0.16895022052903996,0.16895022052903996,3.3790044105807995e-05
149,0.5995072453930869,-0.23154253407787317,0.23154253407787317,4.630850681557464e-05
150,0.44672189674525153,-0.15278534864783533,0.15278534864783533,3.055706972956707e-05
151,0.4345723491710437,-0.01214954757420783,0.01214954757420783,2.4299095148415664e-06
152,0.24247110379277453,-0.19210124537826917,0.19210124537826917,3.8420249075653835e-05
153,0.15543489757050544,-0.0870362062222691,0.0870362062222691,1.740724124445382e-05
154,0.26298118499769085,0.10754628742718542,0.10754628742718542,2.1509257485437086e-05
155,0.19170679896132053,-0.07127438603637032,0.07127438603637032,1.4254877207274065e-05
156,0.01690895786262328,-0.17479784109869725,0.17479784109869725,3.495956821973945e-05
157,0.250357774707874,0.23344881684525073,0.23344881684525073,4.668976336905015e-05
158,0.27244239601294507,0.02208462130507105,0.02208462130507105,4.4169242610142105e-06
159,0.05933077525303804,-0.21311162075990703,0.21311162075990703,4.2622324151981406e-05
160,-0.06887357280149606,-0.1282043480545341,0.1282043480545341,2.5640869610906822e-05
161,0.04160456136658236,0.11047813416807842,0.11047813416807842,2.2095626833615685e-05
162,0.12324812947273307,0.08164356810615071,0.08164356810615071,1.6328713621230142e-05
163,0.3659026645263968,0.24265453505366374,0.24265453505366374,4.8530907010732753e-05
164,0.522049959389785,0.15614729486338824,0.15614729486338824,3.122945897267765e-05
165,0.4589531167675794,-0.06309684262220566,0.06309684262220566,1.2619368524441133e-05
166,0.5288315011757427,0.06987838440816335,0.06987838440816335,1.3975676881632671e-05
167,0.4333103998702078,-0.09552110130553493,0.09552110130553493,1.9104220261106987e-05
168,0.32146324558498185,-0.11184715428522596,0.11184715428522596,2.2369430857045194e-05
169,0.2504928781066187,-0.07097036747836316,0.07097036747836316,1.4194073495672633e-05
170,0.20048375430037452,-0.05000912380624417,0.05000912380624417,1.0001824761248835e-05
171,0.28587719897943875,0.08539344467906423,0.08539344467906423,1.707868893581285e-05
172,0.251743627791927,-0.03413357118751176,0.03413357118751176,6.826714237502352e-06
173,0.34745356739981503,0.09570993960788804,0.09570993960788804,1.9141987921577608e-05
174,0.7153802066757531,0.36792663927593805,0.36792663927593805,7.358532785518761e-05
175,0.8566477827878044,0.14126757611205132,0.14126757611205132,2.8253515222410266e-05
176,0.7776375815733347,-0.07901020121446967,0.07901020121446967,1.5802040242893933e-05
177,1.0,0.22236241842666526,0.22236241842666526,4.4472483685333055e-05
178,1.0,0.0,0.0,0.0
179,1.0,0.0,0.0,0.0
180,1.0,0.0,0.0,0.0
181,1.0,0.0,0.0,0.0
182,1.0,0.0,0.0,0.0
183,1.0,0.0,0.0,0.0
184,0.9971730042735839,-0.0028269957264160928,0.0028269957264160928,5.653991452832186e-07
185,1.0,0.0028269957264160928,0.0028269957264160928,5.653991452832186e-07
186,1.0,0.0,0.0,0.0
187,1.0,0.0,0.0,0.0
188,0.9453905917755636,-0.054609408224436384,0.054609408224436384,1.0921881644887277e-05
189,1.0,0.054609408224436384,0.054609408224436384,1.0921881644887277e-05
190,0.9198427947724099,-0.08015720522759007,0.08015720522759007,1.6031441045518015e-05
191,1.0,0.08015720522759007,0.08015720522759007,1.6031441045518015e-05
192,0.8692540954963999,-0.13074590450360013,0.13074590450360013,2.614918090072003e-05
193,0.9209963255770868,0.0517422300806869,0.0517422300806869,1.034844601613738e-05
194,1.0,0.07900367442291323,0.07900367442291323,1.5800734884582645e-05
195,1.0,0.0,0.0,0.0
196,0.48024163516620433,-0.5197583648337957,0.5197583648337957,0.00010395167296675914
197,0.5774962177384483,0.09725458257224395,0.09725458257224395,1.9450916514448792e-05
198,0.7405411714663817,0.16304495372793337,0.16304495372793337,3.2608990745586676e-05
199,0.8838438712116182,0.14330269974523657,0.14330269974523657,2.8660539949047316e-05
200,0.5754426769557204,-0.30840119425589785,0.30840119425589785,6.168023885117958e-05
201,0.4156643691094959,-0.1597783078462245,0.1597783078462245,3.19556615692449e-05
202,0.575960054693675,0.16029568558417906,0.16029568558417906,3.2059137116835815e-05
203,0.8175082374891063,0.24154818279543133,0.24154818279543133,4.8309636559086266e-05
204,0.9048127743712445,0.08730453688213824,0.08730453688213824,1.746090737642765e-05
205,1.0,0.09518722562875548,0.09518722562875548,1.9037445125751096e-05
206,1.0,0.0,0.0,0.0
207,0.9101683118162927,-0.08983168818370735,0.08983168818370735,1.796633763674147e-05
208,0.9820581281786661,0.07188981636237346,0.07188981636237346,1.4377963272474693e-05
209,0.9186066889253166,-0.0634514392533495,0.0634514392533495,1.2690287850669902e-05
210,0.9366562874986211,0.01804959857330446,0.01804959857330446,3.609919714660892e-06
211,0.9148797003042541,-0.021776587194366925,0.021776587194366925,4.355317438873385e-06
212,1.0,0.08512029969574586,0.08512029969574586,1.7024059939149172e-05
213,0.7624115539531066,-0.23758844604689344,0.23758844604689344,4.751768920937869e-05
214,0.9359948418422285,0.17358328788912192,0.17358328788912192,3.4716657577824384e-05
215,1.0,0.06400515815777152,0.06400515815777152,1.2801031631554306e-05
216,0.9296622308246624,-0.07033776917533763,0.07033776917533763,1.4067553835067526e-05
217,0.9940590331596548,0.06439680233499245,0.06439680233499245,1.2879360466998491e-05
218,0.7196842292355357,-0.27437480392411917,0.27437480392411917,5.4874960784823835e-05
219,0.7699360308846732,0.05025180164913756,0.05025180164913756,1.0050360329827513e-05
220,0.6568339768563466,-0.11310205402832663,0.11310205402832663,2.2620410805665327e-05
221,0.8455811416549897,0.18874716479864306,0.18874716479864306,3.7749432959728616e-05
222,0.7520740545245512,-0.09350708713043843,0.09350708713043843,1.8701417426087686e-05
223,0.44922888900415925,-0.302845165520392,0.302845165520392,6.05690331040784e-05
224,0.2755273125455407,-0.17370157645861856,0.17370157645861856,3.4740315291723715e-05
225,0.5578643269735228,0.28233701442798215,0.28233701442798215,5.646740288559643e-05
226,0.23262804198246978,-0.32523628499105306,0.32523628499105306,6.504725699821061e-05
227,0.26925082976400494,0.03662278778153516,0.03662278778153516,7.324557556307032e-06
228,0.14173588047319852,-0.12751494929080642,0.12751494929080642,2.5502989858161286e-05
229,-0.0365537528782639,-0.17828963335146242,0.17828963335146242,3.565792667029248e-05
230,-0.21447658057256214,-0.17792282769429824,0.17792282769429824,3.558456553885965e-05
231,-0.2413579453120565,-0.026881364739494373,0.026881364739494373,5.376272947898875e-06
232,-0.7155468903114068,-0.4741889449993503,0.4741889449993503,9.483778899987006e-05
233,-0.8226900636356791,-0.10714317332427226,0.10714317332427226,2.1428634664854453e-05
234,-1.0,-0.1773099363643209,0.1773099363643209,3.546198727286418e-05
235,-0.8915399692501534,0.10846003074984656,0.10846003074984656,2.1692006149969312e-05
236,-0.7511124630803359,0.14042750616981758,0.14042750616981758,2.8085501233963517e-05
237,-0.6218266348424177,0.12928582823791812,0.12928582823791812,2.5857165647583625e-05
238,-0.718117071385653,-0.09629043654323521,0.09629043654323521,1.9258087308647045e-05
239,-0.49254832420103556,0.2255687471846174,0.2255687471846174,4.511374943692348e-05
240,-0.5208468917539268,-0.028298567552891285,0.028298567552891285,5.659713510578257e-06
241,-0.5839278144750928,-0.06308092272116594,0.06308092272116594,1.261618454423319e-05
242,-0.5554445845159119,0.028483229959180845,0.028483229959180845,5.696645991836169e-06
243,-0.5763317484626319,-0.020887163946719967,0.020887163946719967,4.177432789343994e-06
244,-0.3517258884880978,0.22460585997453408,0.22460585997453408,4.492117199490682e-05
245,-0.43599081084419355,-0.08426492235609573,0.08426492235609573,1.6852984471219146e-05
246,-0.4023772341712664,0.03361357667292714,0.03361357667292714,6.722715334585428e-06
247,-0.21951760774309698,0.18285962642816944,0.18285962642816944,3.657192528563389e-05
248,-0.3099368786491761,-0.0904192709060791,0.0904192709060791,1.808385418121582e-05
249,-0.11534009067660983,0.19459678797256624,0.19459678797256624,3.891935759451325e-05
250,0.05637290019010782,0.17171299086671765,0.17171299086671765,3.434259817334353e-05
251,-0.011036191015824579,-0.0674090912059324,0.0674090912059324,1.348181824118648e-05
252,-0.08847768842287396,-0.07744149740704938,0.07744149740704938,1.5488299481409877e-05
253,-0.3132480177955067,-0.22477032937263275,0.22477032937263275,4.4954065874526554e-05
254,-0.5174580619898589,-0.20421004419435218,0.20421004419435218,4.084200883887044e-05
255,-0.46961336863337255,0.047844693356486334,0.047844693356486334,9.568938671297268e-06
256,-0.39821073071750945,0.0714026379158631,0.0714026379158631,1.428052758317262e-05
257,-0.1523671463547746,0.24584358436273485,0.24584358436273485,4.916871687254697e-05
258,-0.3409489913580411,-0.18858184500326647,0.18858184500326647,3.77163690006533e-05
259,-0.20259549971665375,0.13835349164138733,0.13835349164138733,2.767069832827747e-05
260,-0.12376089012774133,0.07883460958891242,0.07883460958891242,1.5766921917782486e-05
261,-0.18922016051004617,-0.06545927038230484,0.06545927038230484,1.309185407646097e-05
262,-0.2687623691674374,-0.07954220865739123,0.07954220865739123,1.5908441731478247e-05
263,-0.09027668482840623,0.17848568433903117,0.17848568433903117,3.569713686780623e-05
264,-0.17082426759640965,-0.08054758276800342,0.08054758276800342,1.6109516553600683e-05
265,-0.07682618195309467,0.09399808564331498,0.09399808564331498,1.8799617128662995e-05
266,0.14287601620217327,0.21970219815526792,0.21970219815526792,4.394043963105359e-05
267,-0.1278244246824382,-0.2707004408846115,0.2707004408846115,5.41400881769223e-05
268,-0.28627184900244834,-0.15844742432001013,0.15844742432001013,3.168948486400203e-05
269,-0.35250867378503975,-0.06623682478259141,0.06623682478259141,1.3247364956518282e-05
270,-0.4202840608473826,-0.06777538706234287,0.06777538706234287,1.3555077412468576e-05
271,-0.36656775114049417,0.053716309706888454,0.053716309706888454,1.0743261941377692e-05
272,-0.31589173686930716,0.05067601427118701,0.05067601427118701,1.0135202854237403e-05
273,-0.49015747041330743,-0.17426573354400027,0.17426573354400027,3.4853146708800056e-05
274,-0.5360264506689324,-0.04586898025562497,0.04586898025562497,9.173796051124994e-06
275,-0.8767138779986245,-0.34068742732969215,0.34068742732969215,6.813748546593843e-05
276,-0.609847809245436,0.2668660687531885,0.2668660687531885,5.3373213750637706e-05
277,-0.5478563458052667,0.06199146344016937,0.06199146344016937,1.2398292688033875e-05
278,-0.3391645695742106,0.20869177623105606,0.20869177623105606,4.173835524621121e-05
279,-0.31134336159542253,0.027821207978788065,0.027821207978788065,5.564241595757614e-06
280,-0.2513489571501091,0.059994404445313454,0.059994404445313454,1.1998880889062691e-05
281,-0.25138489879708875,-3.5941646979675834e-05,3.5941646979675834e-05,7.188329395935167e-09
282,-0.21167898487138032,0.039705913925708436,0.039705913925708436,7.941182785141688e-06
283,-0.04345237092222767,0.16822661394915264,0.16822661394915264,3.364532278983053e-05
284,-0.23775088843402073,-0.19429851751179306,0.19429851751179306,3.885970350235861e-05
285,-0.4024811745980602,-0.16473028616403948,0.16473028616403948,3.2946057232807895e-05
286,-0.41000490037396,-0.00752372577589977,0.00752372577589977,1.504745155179954e-06
287,0.02199655319341426,0.43200145356737424,0.43200145356737424,8.640029071347486e-05
288,-0.0335609960568654,-0.055557549250279656,0.055557549250279656,1.1111509850055931e-05
289,0.06410859818892557,0.09766959424579097,0.09766959424579097,1.9533918849158196e-05
290,0.12710326832694407,0.0629946701380185,0.0629946701380185,1.2598934027603701e-05
291,0.19086638636215203,0.06376311803520796,0.06376311803520796,1.2752623607041591e-05
292,0.18703741875750518,-0.003828967604646849,0.003828967604646849,7.657935209293699e-07
293,0.279261610390489,0.09222419163298384,0.09222419163298384,1.844483832659677e-05
294,0.15381106880468864,-0.12545054158580038,0.12545054158580038,2.5090108317160077e-05
295,0.27083440847657997,0.11702333967189132,0.11702333967189132,2.3404667934378266e-05
296,0.44371480144454056,0.1728803929679606,0.1728803929679606,3.457607859359212e-05
297,0.5397081064551006,0.09599330501056003,0.09599330501056003,1.9198661002112005e-05
298,0.5175046057217048,-0.02220350073339583,0.02220350073339583,4.440700146679166e-06
299,0.3487956498258362,-0.16870895589586854,0.16870895589586854,3.374179117917371e-05
300,0.44943152584134183,0.10063587601550561,0.10063587601550561,2.0127175203101124e-05
301,0.5390544157857976,0.08962288994445577,0.08962288994445577,1.7924577988891157e-05
302,0.4171440171763973,-0.12191039860940028,0.12191039860940028,2.438207972188006e-05
303,0.41150497581298745,-0.005639041363409869,0.005639041363409869,1.127808272681974e-06
304,0.45952447146468856,0.048019495651701105,0.048019495651701105,9.603899130340222e-06
305,0.4830282329060672,0.023503761441378668,0.023503761441378668,4.7007522882757335e-06
306,0.6111907377546458,0.1281625048485786,0.1281625048485786,2.563250096971572e-05
307,0.5360523123350617,-0.07513842541958415,0.07513842541958415,1.5027685083916832e-05
308,0.4606078386457068,-0.07544447368935486,0.07544447368935486,1.5088894737870974e-05
309,0.3616695620774296,-0.0989382765682772,0.0989382765682772,1.978765531365544e-05
310,0.7218287070767387,0.3601591449993091,0.3601591449993091,7.203182899986183e-05
311,0.8439698310949855,0.12214112401824673,0.12214112401824673,2.4428224803649346e-05
312,0.657680844313339,-0.18628898678164652,0.18628898678164652,3.7257797356329305e-05
313,0.7277003242589846,0.07001947994564561,0.07001947994564561,1.4003895989129124e-05
314,0.6198784876020714,-0.10782183665691314,0.10782183665691314,2.156436733138263e-05
315,0.4548335972091657,-0.1650448903929057,0.1650448903929057,3.3008978078581146e-05
316,0.6317905120005398,0.1769569147913741,0.1769569147913741,3.539138295827482e-05
317,0.8343954165583225,0.20260490455778268,0.20260490455778268,4.052098091155654e-05
318,0.43632049227436814,-0.39807492428395436,0.39807492428395436,7.961498485679087e-05
319,0.631906320950091,0.19558582867572288,0.19558582867572288,3.911716573514458e-05
320,0.7329042159973324,0.10099789504724133,0.10099789504724133,2.0199579009448268e-05
321,0.6091638617092048,-0.12374035428812757,0.12374035428812757,2.4748070857625517e-05
322,0.5532433772837491,-0.05592048442545572,0.05592048442545572,1.1184096885091145e-05
323,0.35708319696353086,-0.1961601803202182,0.1961601803202182,3.9232036064043644e-05
324,0.43066387544629864,0.07358067848276778,0.07358067848276778,1.4716135696553557e-05
325,0.5323208073104633,0.10165693186416463,0.10165693186416463,2.0331386372832927e-05
326,0.5548775391531979,0.022556731842734656,0.022556731842734656,4.511346368546932e-06
327,0.3727790538210746,-0.1820984853321233,0.1820984853321233,3.641969706642466e-05
328,0.6169004305022947,0.24412137668122008,0.24412137668122008,4.882427533624402e-05
329,0.40720566174328837,-0.20969476875900633,0.20969476875900633,4.193895375180127e-05
330,0.3618988338373363,-0.045306827905952085,0.045306827905952085,9.061365581190417e-06
331,0.2818309501747922,-0.08006788366254408,0.08006788366254408,1.6013576732508817e-05
332,0.2768835642666033,-0.004947385908188884,0.004947385908188884,9.894771816377768e-07
333,0.6246900191106388,0.3478064548440355,0.3478064548440355,6.95612909688071e-05
334,0.8900233711468278,0.265333352036189,0.265333352036189,5.3066670407237804e-05
335,0.7360684077098327,-0.1539549634369951,0.1539549634369951,3.0790992687399026e-05
336,0.7225465082056319,-0.013521899504200796,0.013521899504200796,2.7043799008401595e-06
337,0.748495685792581,0.025949177586949035,0.025949177586949035,5.189835517389807e-06
338,0.6875584914107855,-0.060937194381795456,0.060937194381795456,1.2187438876359092e-05
339,0.7110921920867337,0.023533700675948177,0.023533700675948177,4.706740135189636e-06
340,0.9004059521511077,0.18931376006437406,0.18931376006437406,3.7862752012874814e-05
341,1.0,0.09959404784889225,0.09959404784889225,1.991880956977845e-05
342,1.0,0.0,0.0,0.0
343,1.0,0.0,0.0,0.0
344,1.0,0.0,0.0,0.0
345,1.0,0.0,0.0,0.0
346,1.0,0.0,0.0,0.0
347,0.9785513609062976,-0.021448639093702426,0.021448639093702426,4.289727818740485e-06
348,1.0,0.021448639093702426,0.021448639093702426,4.289727818740485e-06
349,0.8953894136444678,-0.10461058635553222,0.10461058635553222,2.0922117271106445e-05
350,1.0,0.10461058635553222,0.10461058635553222,2.0922117271106445e-05
351,0.870005953110941,-0.12999404688905902,0.12999404688905902,2.5998809377811806e-05
352,0.9607692858292143,0.0907633327182733,0.0907633327182733,1.815266654365466e-05
353,0.7325074196263903,-0.22826186620282396,0.22826186620282396,4.5652373240564794e-05
354,0.8482080973791035,0.1157006777527132,0.1157006777527132,2.314013555054264e-05
355,1.0,0.15179190262089648,0.15179190262089648,3.0358380524179298e-05
356,1.0,0.0,0.0,0.0
357,0.8937995711525386,-0.10620042884746139,0.10620042884746139,2.124008576949228e-05
