t,equity
93,1.1151367432447292
94,1.1242620259146159
95,1.1177253665202689
96,1.1268718321699633
97,1.1203199988978343
98,1.1294876967004581
99,1.1229206543266574
100,1.1321096335694802
101,1.1255273467883518
102,1.134737656873056
103,1.1281400902969865
104,1.1373717807399335
105,1.1307588988991628
106,1.1400120193316585
107,1.1333837866740888
108,1.142658386842651
109,1.1360147677336556
110,1.1453108975002813
111,1.1386518562225127
112,1.1479695655649456
113,1.1412950663181443
114,1.1506344053301443
115,1.1439444122309455
116,1.1533054311225575
117,1.1465999082042986
118,1.155982657302123
119,1.1492615685146503
120,1.1586660982621129
121,1.1519294074715876
122,1.1613557684292108
123,1.1546034394179148
124,1.1640516822635902
125,1.1572836787297311
126,1.1667538542589913
127,1.1599701398165079
128,1.1694622989427994
129,1.1626628371211658
130,1.1721770308761237
131,1.1653617851201525
132,1.1748980646538736
133,1.1680669983235206
134,1.1776254149048393
135,1.1707784912750057
136,1.1803590962917692
137,1.1734962785521044
138,1.1830991235114492
139,1.1762203747661526
140,1.1858455112947814
141,1.178950794562405
142,1.1885982744068642
143,1.181687552620112
144,1.1913574276470695
145,1.1844306636526005
146,1.1941229858491254
147,1.1871801424073518
148,1.196894963881193
149,1.1899360036660815
150,1.1996733766459486
151,1.1926982622448186
152,1.202458239080662
153,1.195466932993985
154,1.2052495661572782
155,1.1982420307984767
156,1.2080473728824972
157,1.2010235705777415
158,1.2108516742978546
159,1.203811567285861
160,1.2136624854798028
161,1.2066060359116302
162,1.216479821539792
163,1.2094069914786392
164,1.2193036976243514
165,1.2122144490453521
166,1.2221341289151706
167,1.2150284237051896
168,1.224971130629181
169,1.2178489305866091
170,1.227814718018638
171,1.220675984853187
172,1.230664906371203
173,1.223509601703699
174,1.233521711010025
175,1.2263497963722028
176,1.2363851472938236
177,1.22919658412812
178,1.2392552306169717
179,1.2320499802763174
180,1.2421319764095775
181,1.23491000015719
182,1.245015400137568
183,1.2377766591467432
184,1.247905517302772
185,1.2406499726566753
186,1.2508023434430038
187,1.2435299561344613
188,1.2537058941321462
189,1.246416625063434
190,1.2566161849802342
191,1.2493099949628697
192,1.2595332316335395
193,1.2522100813880692
194,1.262457049774654
195,1.2551168999304434
196,1.2653876551225747
197,1.2580304662175963
198,1.2683250634327876
199,1.2609507959134085
200,1.271269290497353
201,1.2638779047181226
202,1.27422035214499
203,1.2668118083684263
204,1.2771782642411615
205,1.2697525226375386
206,1.2801430426881601
207,1.2727000633352927
208,1.2831147034251928
209,1.2756544463082227
210,1.2860932624284673
211,1.2786156874396473
212,1.2890787357112776
213,1.2815838026497568
214,1.2920711393240902
215,1.284558807895697
216,1.2950704893546303
217,1.2875407191716568
218,1.2980768019279685
219,1.2905295525089522
220,1.3010900932066072
221,1.2935253239761142
222,1.3041103793905677
223,1.2965280496789742
224,1.3071376767174772
225,1.299537745760751
226,1.310172001462656
227,1.3025544284021375
228,1.3132133699392057
229,1.3055781138213876
230,1.3162617984980953
231,1.3086088182744033
232,1.3193173035282513
233,1.3116465580548224
234,1.3223799014566435
235,1.3146913494941062
236,1.3254496087483756
237,1.3177432089616266
238,1.3285264419067715
239,1.3208021528647544
240,1.3316104174734658
241,1.3238681976489484
242,1.3347015520284917
243,1.3269413597978426
244,1.3377998621903708
245,1.3300216558333353
246,1.340905364616202
247,1.333109102315678
248,1.3440180760017506
249,1.3362037158435645
250,1.3471380130815396
251,1.3393055130542193
252,1.3502651926289377
253,1.3424145106234886
254,1.3533996314562513
255,1.3455307252659288
256,1.3565413464148137
257,1.3486541737348963
258,1.359690354395076
259,1.3517848728226383
260,1.3628466723266979
261,1.3549228393603825
262,1.366010317178639
263,1.3580680902184281
264,1.3691813059592501
265,1.3612206423062359
266,1.3723596557163633
267,1.364380512572519
268,1.3755453835373856
269,1.3675477180053355
270,1.3787385065493898
271,1.370722275632178
272,1.3819390419192061
273,1.3739042025200658
274,1.3851470068535154
275,1.3770935157756374
276,1.3883624185989416
277,1.380290232545241
278,1.391585294442143
279,1.3834943700150282
280,1.3948156517099075
281,1.386705945411045
282,1.3980535077692438
283,1.3899249759993255
284,1.4012988800274755
285,1.3931514790859845
286,1.4045517859323353
287,1.39638547201731
288,1.4078122429720576
289,1.3996269721798564
290,1.4110802686754735
291,1.4028759970005396
292,1.4143558806121044
293,1.4061325639467286
294,1.417639096392257
295,1.4093966905263404
296,1.4209299336671173
297,1.4126683942879341
298,1.4242284101288463
299,1.4159476928208052
300,1.4275345435106743
301,1.41923460375508
302,1.4308483515869972
303,1.4225291447618107
304,1.434169852173471
305,1.42583133355307
306,1.437499063127108
307,1.4291411878820464
308,1.4408360023463735
309,1.4324587255431402
310,1.444180687771281
311,1.4357839643720587
312,1.4475331373834892
313,1.4391169222459117
314,1.450893369206398
315,1.442457617083308
316,1.4542614013052468
317,1.4458060668444528
318,1.4576372517872103
319,1.449162289531242
320,1.461020938801496
321,1.4525263031873608
322,1.4644124805394427
323,1.4558981258983796
324,1.467811895234617
325,1.4592777757918527
326,1.4712192011629128
327,1.4626652710374142
328,1.4746344166426482
329,1.4660606298468764
330,1.4780575600346648
331,1.4694638704743275
332,1.4814886497424258
333,1.4728750112162299
334,1.4849277042121156
335,1.4762940704115186
336,1.4883747419327387
337,1.4797210664416995
338,1.4918297814362185
339,1.4831560177309484
340,1.4952928412974982
341,1.4865989427462103
342,1.4987639401346395
343,1.4900498599972984
344,1.5022430966089237
345,1.4935087880369937
346,1.5057303294249509
347,1.4969757454611443
348,1.5092256573307412
349,1.5004507509087666
350,1.5127290991178357
351,1.5039338230621437
352,1.516240673621397
353,1.5074249806469275
354,1.5197603997203109
355,1.5109242424322387
356,1.5232882963372876
357,1.5144316272307674
358,1.5268243824389636
359,1.5179471538988745
360,1.5303686770360034
361,1.5214708413366935
362,1.5339211991832025
363,1.5250027084882314
364,1.5374819679795884
365,1.528542774341471
366,1.541051002568525
367,1.5320910579284732
368,1.5446283221378139
369,1.5356475783254784
370,1.548213945919799
371,1.5392123546530099
372,1.5518078931914687
373,1.5427854060759767
374,1.5554101832745606
375,1.5463667518037758
376,1.5590208355356638
377,1.549956411090396
378,1.5626398693863253
379,1.5535544032345219
380,1.566267304283152
381,1.5571607475796363
382,1.5699031597279172
383,1.5607754635141258
384,1.5735474552676645
385,1.5643985704713836
386,1.5772002104948126
387,1.5680300879299154
388,1.5808614450472618
389,1.5716700354134423
390,1.584531178608498
391,1.5753184324910074
392,1.5882094309076997
393,1.5789752987770806
394,1.5918962217198442
395,1.5826406539316633
396,1.5955915708658128
397,1.586314517660395
398,1.5992954982124985
399,1.589996909714659
400,1.603008023672912
401,1.5936878498916882
402,1.6067291672062893
403,1.597387358034672
404,1.6104589488181986
405,1.6010954540328628
406,1.6141973885606482
407,1.604812157821683
408,1.617944506532194
409,1.6085374893828317
410,1.621700322878048
411,1.612271468744393
412,1.6254648577901856
413,1.6160141159809431
414,1.6292381315074558
415,1.6197654512136581
416,1.633020164315688
417,1.6235254946104225
418,1.6368109765478034
419,1.6272942663859378
420,1.6406105885839217
421,1.6310717868018303
422,1.644419020851473
423,1.6348580761667615
424,1.6482362938253061
425,1.6386531548365355
426,1.6520624280277993
427,1.64245704321421
428,1.6558974440289704
429,1.6462697617502051
430,1.6597413624465878
431,1.6500913309424137
432,1.6635942039462803
433,1.6539217713363112
434,1.6674559892416494
435,1.6577611035250663
436,1.67132673909438
437,1.6616093481496519
438,1.6752064743143522
439,1.6654665258989556
440,1.679095215759753
441,1.6693326575098912
442,1.6829929843371885
443,1.6732077637675105
444,1.6868998010017966
445,1.677091865505114
446,1.6908156867573592
447,1.680984983604364
448,1.6947406626564157
449,1.6848871389953968
450,1.6986747498003751
451,1.688798352656934
452,1.702617969339631
453,1.692718645616397
454,1.706570342473674
455,1.6966480389500187
456,1.7105318904512061
457,1.7005865537829576
458,1.7145026345702554
459,1.7045342112894113
460,1.71848259617829
461,1.7084910326927296
462,1.7224717966723326
463,1.7124570392655296
464,1.7264702574990765
465,1.7164322523298092
466,1.7304780001549998
467,1.7204166932570624
468,1.7344950461864814
469,1.7244103834683935
470,1.7385214171899173
471,1.7284133444346335
472,1.7425571348118363
473,1.732425597676454
474,1.746602220749016
475,1.736447164764484
476,1.7506566967486001
477,1.7404780673194256
478,1.7547205846082152
479,1.7445183270121696
480,1.7587939061760876
481,1.7485679655639128
482,1.7628766833511604
483,1.7526270047462746
484,1.766968938083213
485,1.7566954663814143
486,1.7710706923729773
487,1.760773372342147
488,1.7751819682722565
489,1.7648607445520637
490,1.7793027878840442
491,1.7689576049856464
492,1.7834331733626423
493,1.7730639756683886
494,1.787573146913781
495,1.7771798786769122
496,1.7917227307947377
497,1.7813053361390867
498,1.7958819473144565
499,1.7854403702341481
500,1.8000508188336684
501,1.7895850031928182
502,1.8042293677650116
503,1.7937392572974244
504,1.8084176165731525
505,1.797903154882019
506,1.8126155877749048
507,1.8020767183324993
508,1.8168233039393522
509,1.8062599700867281
510,1.821040787687969
511,1.8104529326346548
512,1.8252680616947423
513,1.8146556285184354
514,1.8295051486862928
515,1.8188680803325543
516,1.833752071441998
517,1.8230903107239456
518,1.8380088527941143
519,1.827322342392115
520,1.8422755156278998
521,1.8315641980892614
522,1.8465520828817372
523,1.8358159006203998
524,1.8508385775472573
525,1.8400774728434837
526,1.8551350226694625
527,1.8443489376695275
528,1.8594414413468507
529,1.8486303180627304
530,1.8637578567315398
531,1.8529216370405999
532,1.8680842920293914
533,1.8572229176740744
534,1.8724207705001363
535,1.8615341830876486
536,1.8767673154574993
537,1.8658554564594971
538,1.8811239502693244
539,1.8701867610215994
540,1.8854906983577011
541,1.8745281200598642
542,1.8898675831990888
543,1.8788795569142551
544,1.8942546283244446
545,1.883241094978916
546,1.8986518573193494
547,1.887612757702297
548,1.9030592938241342
549,1.8919945685872797
550,1.9074769615340073
551,1.8963865511913043
552,1.9119048841991821
553,1.9007887291264967
554,1.9163430856250048
555,1.905201126059794
556,1.9207915896720817
557,1.9096237657130735
558,1.9252504202564085
559,1.9140566718632779
560,1.9297196013494975
561,1.9184998683425458
562,1.9341991569785082
563,1.9229533790383382
564,1.9386891112263749
565,1.9274172278935668
566,1.943189488231937
567,1.9318914389067237
568,1.9477003121900685
569,1.9363760361320097
570,1.9522216073518088
571,1.940871043679464
572,1.9567533980244918
573,1.9453764857150935
574,1.9612957085718772
575,1.9498923864610027
576,1.965848563414282
577,1.9544187701955245
578,1.970411987028711
579,1.95895566125335
580,1.9749860039489888
581,1.9635030840256602
582,1.9795706387658918
583,1.9680610629602555
584,1.9841659161272795
585,1.9726296225616893
586,1.988771860738229
587,1.9772087873913982
588,1.993388497361165
589,1.9817985820678343
590,1.998015850815996
591,1.9863990312665982
592,2.002653945980245
593,1.991010159720571
594,2.0073028077891846
595,1.9956319922200474
596,2.0119624612359717
597,2.000264553612869
598,2.0166329313717806
599,2.0049078688045587
600,2.021314243305938
601,2.0095619627584522
602,2.026006422206058
603,2.0142268604958358
604,2.030709493298178
605,2.018902587096078
606,2.0354234818668946
607,2.0235891676967652
608,2.040148413255497
609,2.0282866274938374
610,2.044884312866106
611,2.0329949917417225
612,2.04963120615981
613,2.0377142857534736
614,2.054389118656801
615,2.0424445349009033
616,2.059158075936512
617,2.047185764614722
618,2.0639381036377555
619,2.051938000384674
620,2.0687292274588613
621,2.056701267759673
622,2.0735314731578125
623,2.061475592347941
624,2.078344866552386
625,2.0662609998171466
626,2.083169433520291
627,2.071057515894541
628,2.0880051999993086
629,2.075865166367098
630,2.0928521919874292
631,2.0806839770816516
632,2.0977104355429947
633,2.0855139739450355
634,2.102579956784837
635,2.090355182924222
636,2.1074607818924194
637,2.095207630046463
638,2.112352937105977
639,2.1000713413994267
640,2.117256448726656
641,2.104946343131342
642,2.12217134311666
643,2.109832661451136
644,2.127097646699385
645,2.1147303226285756
646,2.1320353859595675
647,2.11963935299441
648,2.1369845874434237
649,2.1245597789405104
650,2.141945277758792
651,2.129491626920013
652,2.1469174835752782
653,2.1344349234474618
654,2.1519012316243966
655,2.139389695098949
656,2.156896548699715
657,2.1443559685122606
658,2.161903461656999
659,2.149333770387017
660,2.166921997414355
661,2.1543231274848185
662,2.1719521829523765
663,2.1593240666293885
664,2.1769940453142875
665,2.164336614706717
666,2.18204761160609
667,2.1693607986652066
668,2.1871129089967076
669,2.1743966455158166
670,2.192189964718133
671,2.1794441823322073
672,2.1972788060655737
673,2.1845034362508873
674,2.202379460397599
675,2.189574434471358
676,2.207491955136286
677,2.1946572042562607
678,2.2126163177673703
679,2.199751772931523
680,2.21775257584039
681,2.204858167886505
682,2.2229007569688353
683,2.2099764165741482
684,2.2280608888302975
685,2.2151065465111204
686,2.233232999166617
687,2.2202485852779668
688,2.238417115784033
689,2.2254025605192553
690,2.243613266553332
691,2.2305684999437276
692,2.2488214794099997
693,2.235746431324447
694,2.2540417823543684
695,2.240936382498947
696,2.25927420345177
697,2.246138381369383
698,2.2645187708326855
699,2.2513524559026794
700,2.2697755126928967
701,2.2565786341306837
702,2.2750444572936375
703,2.261816944150314
704,2.280325632961746
705,2.2670674141237104
706,2.2856190680898174
707,2.272330072278389
708,2.2909247911363555
709,2.27760494690739
710,2.2962428306259257
711,2.2828920663694334
712,2.3015732151493107
713,2.2881914590890684
714,2.3069159733636604
715,2.2935031535568284
716,2.3122711339926494
717,2.298827178329383
718,2.31763872582663
719,2.304163562029692
720,2.323018777722786
721,2.3095123333471586
722,2.3284113186052893
723,2.3148735210377844
724,2.3338163774654554
725,2.3202471539243246
726,2.3392339833618987
727,2.3256332608964407
728,2.3446641654206877
729,2.331031870910858
730,2.350106952835504
731,2.336443012991521
732,2.355562374867798
733,2.3418667162297475
734,2.361030460846945
735,2.3473030097843877
736,2.3665112401704054
737,2.3527519228819798
738,2.3720047423038806
739,2.3582134848169063
740,2.3775109967814725
741,2.363687724951552
742,2.383030033205842
743,2.3691746727164635
744,2.3885618812483673
745,2.374674357610504
746,2.394106570649306
747,2.380186809201016
748,2.399664131217952
749,2.385712057123977
750,2.405234592832797
751,2.39125013108416
752,2.4108179854416925
753,2.3968010608552928
754,2.4164143390620074
755,2.40236487628022
